#Phe	ID	BETA	mean	std
Calcium	f.53.0.0_2009.06	0.007618204573699541	0.03240119462987603	0.17706314471519172
Calcium	f.53.0.0_2009.07	0.00726991662508623	0.03011700748642336	0.17090925471280394
Calcium	f.53.0.0_2009.08	0.0018971938069348802	0.024829114249330448	0.1556040787862714
Calcium	f.53.0.0_2009.09	0.0110388273073839	0.024098174363425595	0.15335400991097536
Calcium	f.53.0.0_2009.10	0.00697661289384382	0.03155604538679854	0.1748149346776323
Calcium	f.53.0.0_2009.11	-0.0009854639610456571	0.02973440613989504	0.16985367594315648
Calcium	f.53.0.0_2009.12	-0.000247496406156825	0.014487456957348516	0.11948878837889973
Calcium	f.53.0.0_2010.01	-0.00218121823284862	0.017199929190198554	0.13001573607087225
Calcium	f.53.0.0_2010.02	-0.00278360537903232	0.01940416978363037	0.13794074082242133
Calcium	f.53.0.0_2010.03	-0.0036904524217321	0.032087118897651284	0.17623148327838384
Calcium	f.53.0.0_2010.04	-0.00117119129075801	0.020569105226791232	0.14193666593576315
Calcium	f.53.0.0_2010.05	-0.00358975326993407	0.03359468241233004	0.18018346129971177
Calcium	f.53.0.0_2010.06	-0.0012695828031318301	0.03330915901939846	0.17944263413363862
Calcium	f.53.0.0_2010.07	-0.00212156215158986	0.011072597177886783	0.10464222269057094
Calcium	f.53.0.0_2010.0810	0.00292400568178117	0.0013648018182129663	0.03691800555569016
Calcium	f.54.0.0_10003	0.0	0.0	0.0
Calcium	f.54.0.0_11001	-0.000644681673389784	0.026987671099893213	0.1620473286064821
Calcium	f.54.0.0_11002	0.00929499820679686	0.029740116607753674	0.1698694854054456
Calcium	f.54.0.0_11003	4.80242661898216e-06	0.039036758281606014	0.1936824457313297
Calcium	f.54.0.0_11004	-0.0026183814740086	0.03764340412409989	0.19033228378299252
Calcium	f.54.0.0_11005	-0.00116466438157119	0.036564125698818506	0.18768907909278976
Calcium	f.54.0.0_11006	0.0110173811774074	0.0411267895178652	0.1985834250430242
Calcium	f.54.0.0_11007	0.0135353857773015	0.0631863268557593	0.2432977906891808
Calcium	f.54.0.0_11008	-0.000212263972743072	0.060896429244448	0.23914023950335908
Calcium	f.54.0.0_11009	0.0050417795449854	0.07704563234865833	0.26666383872706423
Calcium	f.54.0.0_11010	-0.00413211256853413	0.09204132094542505	0.2890842717687116
Calcium	f.54.0.0_11011	0.00315614623123468	0.09051662602717041	0.2869204880098802
Calcium	f.54.0.0_11012	-0.000225601705464436	0.01725132340092624	0.13020643318147873
Calcium	f.54.0.0_11013	-0.007621790660502821	0.07109532483996414	0.25698400655656395
Calcium	f.54.0.0_11014	0.00953224679890159	0.06317490592004203	0.2432772845582502
Calcium	f.54.0.0_11016	-0.0142505643855268	0.0666697122495246	0.24944911649089924
Calcium	f.54.0.0_11017	-0.000199751351374673	0.043216820754124384	0.20334484787677867
Calcium	f.54.0.0_11018	-0.00788031681432279	0.04356515929350092	0.20412554026684854
Calcium	f.54.0.0_11020	0.0066588692754857	0.045712295208346417	0.2088604349203827
Calcium	f.54.0.0_11021	0.00862368255330193	0.04787656252676782	0.21350502871686255
Calcium	f.54.0.0_11022	-0.0184612297145108	0.005287893237092915	0.07252538467465044
Calcium	f.54.0.0_11023	0.00108284764567578	0.0013648018182129663	0.03691800555569016
Calcium	age_age	-4.04507372371966e-05	4396.13267129976	1031.2058042660258
Calcium	age_sex	-0.0031801255261333897	30.94879994517951	33.421911641616894
Calcium	sex_DrawTime	-3.4810631119822403e-06	404.35013562361166	447.38147539515313
Calcium	age_DrawTime	-6.87174047337358e-07	56830.92995949375	13127.724885915464
Calcium	sex_UrineSampleMinutes	6.78209263755892e-09	402.86366111799543	447.6142757902526
Calcium	age_UrineSampleMinutes	-3.74845028020995e-07	56621.06893692217	13667.815371164006
Calcium	DrawTime_DrawTime	3.70047519076254e-08	775524.7425769073	298935.62093558075
Calcium	FastingTime_FastingTime	-0.00011383526886638701	19.850699817836077	39.920969251315206
Calcium	UrineSampleMinutes_UrineSampleMinutes	1.18965274066374e-09	773364.804886886	303279.749157108
Calcium	DilutionFactorTimeZero_DrawTime	-1.2657610395268302e-05	862.9626779100296	172.36137972484502
Calcium	DilutionFactorTimeZero_UrineSampleMinutes	1.03035061424328e-05	859.7592610733	181.8565731431424
Calcium	sex_FastingTime	-0.000772807438237999	1.8113147210150928	2.5982407355595165
Calcium	age_FastingTime	4.59747364447349e-05	247.94285534813866	156.96214638571576
Calcium	age_TDI	1.2634576540405999e-05	-105.11562642562713	194.3460151603724
Calcium	sex_TDI	0.00033312815612715496	-0.7207412210107585	2.183098453743631
Cholesterol_adjstatins	age	0.250010990973325	65.79780230115685	8.008686851981482
Cholesterol_adjstatins	sex	2.51047880816486	0.4639307771890773	0.4986973141754586
Cholesterol_adjstatins	Array	-0.0215190859493293	0.8902091105746622	0.31262893344111803
Cholesterol_adjstatins	PC1	-0.00184597417774685	-12.355807941812708	1.6123170069437631
Cholesterol_adjstatins	PC2	0.0025633461176537	3.778103580398089	1.4976044971245974
Cholesterol_adjstatins	PC3	0.00233251399141975	-1.5834344806997416	1.5838199530020294
Cholesterol_adjstatins	PC4	0.000660146757877142	1.3001963553460856	2.9478588044586536
Cholesterol_adjstatins	PC5	-0.0007236711961686599	-0.7924459273870214	6.647211882688987
Cholesterol_adjstatins	PC6	0.000317527737638155	-0.35470229307732104	1.6517229425781896
Cholesterol_adjstatins	PC7	0.00113900734352121	0.2972876277967532	1.8785465513254083
Cholesterol_adjstatins	PC8	-0.00145802480857594	-0.4533203435030725	1.9862822757028447
Cholesterol_adjstatins	PC9	0.000570361476653661	-0.013672044829271306	4.711577127787012
Cholesterol_adjstatins	PC10	-0.000357065885382053	0.1499627611719169	2.288396176019672
Cholesterol_adjstatins	PC11	-5.172728899269081e-06	-0.07034005616098012	3.6111007289134047
Cholesterol_adjstatins	PC12	-0.00215767873277517	0.1824442654060633	2.3685357180788937
Cholesterol_adjstatins	PC13	-0.00071972615667234	0.030633979259186855	1.6475000140974219
Cholesterol_adjstatins	PC14	0.0028691134363428602	0.1838578695695525	3.303490652190357
Cholesterol_adjstatins	PC15	0.0005619712232767139	0.0027564471778259206	1.9344651531534671
Cholesterol_adjstatins	PC16	0.0009281668621845881	0.004536898069120921	3.2160805210553223
Cholesterol_adjstatins	PC17	0.00121859222365978	0.009769258235856036	2.014926478740717
Cholesterol_adjstatins	PC18	0.00101662117204988	-0.019685745526597596	2.9877146343753576
Cholesterol_adjstatins	PC19	0.00128166296239595	0.005604382078144236	2.9282759381003975
Cholesterol_adjstatins	PC20	0.00115823255872502	-0.005982562511929543	2.911609873662676
Cholesterol_adjstatins	PC21	-0.00280474024142166	-0.008878351234182827	2.8403392777254663
Cholesterol_adjstatins	PC22	0.0006697785483857219	0.0036328492914486214	2.909063830621868
Cholesterol_adjstatins	PC23	0.00012224274798247	0.013274978314171657	2.9033917823073705
Cholesterol_adjstatins	PC24	0.000636141953872039	0.008789511402447669	2.6528684370515574
Cholesterol_adjstatins	PC25	0.0019759198002138	-0.007002769421946947	2.788581345710458
Cholesterol_adjstatins	PC26	-0.0005112003853578559	-0.0014177008831765757	2.7858465737350664
Cholesterol_adjstatins	PC27	0.00031478778864081804	-0.004598512707260347	2.821534463499974
Cholesterol_adjstatins	PC28	-0.000100895723722014	-0.00432017667379691	2.8024745181918025
Cholesterol_adjstatins	PC29	0.00166219867721824	-0.0074926731836316915	2.8125389655235002
Cholesterol_adjstatins	PC30	0.000266937111941085	0.0020328611639610808	2.8301980102433517
Cholesterol_adjstatins	PC31	0.000637822081257699	-0.01524437724345873	2.812812103546054
Cholesterol_adjstatins	PC32	-0.000844493397714388	0.0003461959700034483	2.7695872562594217
Cholesterol_adjstatins	PC33	0.000128191761077903	0.003334999572462403	2.8372376332549
Cholesterol_adjstatins	PC34	0.000718295978407346	-0.0161177407630054	2.8262104169149342
Cholesterol_adjstatins	PC35	0.000278508287395938	-0.00404800130743539	2.8124451575584195
Cholesterol_adjstatins	PC36	0.000816481686292046	-0.004213444188414269	2.8324211781376127
Cholesterol_adjstatins	PC37	-0.00073936705461857	-0.012543297800248038	2.8342232255994877
Cholesterol_adjstatins	PC38	-0.000274945163172148	-0.017875755950252117	2.8487312837579903
Cholesterol_adjstatins	PC39	0.00015855047055338999	-0.009682468047291124	2.8463522504531706
Cholesterol_adjstatins	PC40	0.000298973391482662	-0.001989884126753562	2.843813176313305
Cholesterol_adjstatins	UrineSampleMinutes	0.00026108563927089	860.0856711237212	182.29617363843346
Cholesterol_adjstatins	TDI	0.0565897893520019	-1.572213054037292	2.9258962341570007
Cholesterol_adjstatins	DrawTime	0.00027057147184894397	863.5174891055583	172.28058758133196
Cholesterol_adjstatins	DilutionFactorTimeZero	1.21184941999807	0.9969556208002843	0.010623552089026421
Cholesterol_adjstatins	FastingTime	0.0154337910493171	3.7476669697254703	2.3588563291572644
Cholesterol_adjstatins	f.53.0.0_2006	0.0	0.0	0.0
Cholesterol_adjstatins	f.53.0.0_2007.04	-0.1865493143097	0.0009091764115747562	0.030138842211130012
Cholesterol_adjstatins	f.53.0.0_2007.05	-0.0990667549642044	0.006437387006092527	0.07997466507980086
Cholesterol_adjstatins	f.53.0.0_2007.06	-0.0944305469347239	0.00727863644438871	0.08500386988778291
Cholesterol_adjstatins	f.53.0.0_2007.07	-0.0631147682804193	0.009185816847979434	0.09540145500365711
Cholesterol_adjstatins	f.53.0.0_2007.08	-0.0758383192560571	0.013000177655160882	0.11327476787040941
Cholesterol_adjstatins	f.53.0.0_2007.09	0.00885354223540907	0.012509013386838888	0.11114197213891239
Cholesterol_adjstatins	f.53.0.0_2007.10	-0.0322796820830561	0.016359950256554952	0.1268554385281057
Cholesterol_adjstatins	f.53.0.0_2007.11	-0.122140330071499	0.01801109822240336	0.1329913477006166
Cholesterol_adjstatins	f.53.0.0_2007.12	-0.10612343388048401	0.019139731009185815	0.13701606367897826
Cholesterol_adjstatins	f.53.0.0_2008.01	-0.00128429421940807	0.023706513674222236	0.15213321426840404
Cholesterol_adjstatins	f.53.0.0_2008.02	-0.0558603560608549	0.03049921100207961	0.17195641636859682
Cholesterol_adjstatins	f.53.0.0_2008.03	-0.0288491142793138	0.027661953579751493	0.16400234725119991
Cholesterol_adjstatins	f.53.0.0_2008.04	-0.0822454011696342	0.04088681276191073	0.198027981113991
Cholesterol_adjstatins	f.53.0.0_2008.05	-0.140040423955085	0.03671714163296444	0.18806645937877728
Cholesterol_adjstatins	f.53.0.0_2008.06	-0.16691518541693698	0.03019615219822136	0.17112669163705355
Cholesterol_adjstatins	f.53.0.0_2008.07	-0.159339730438781	0.036048322203760017	0.18641040923203275
Cholesterol_adjstatins	f.53.0.0_2008.08	-0.0769827039973287	0.033623851772894	0.18025894808538204
Cholesterol_adjstatins	f.53.0.0_2008.09	-0.0474889186151493	0.03413069149658798	0.181564829729088
Cholesterol_adjstatins	f.53.0.0_2008.10	-0.0273977419794639	0.03745911318723809	0.18988398570301754
Cholesterol_adjstatins	f.53.0.0_2008.11	-0.0325015539460212	0.035421303988880874	0.18484219002329572
Cholesterol_adjstatins	f.53.0.0_2008.12	-0.10870183307611302	0.02243680178909197	0.14809926304532706
Cholesterol_adjstatins	f.53.0.0_2009.01	0.0486686680108469	0.028403925134025145	0.16612387598116604
Cholesterol_adjstatins	f.53.0.0_2009.02	-0.00487985193557885	0.029433280036785067	0.16901763831938152
Cholesterol_adjstatins	f.53.0.0_2009.03	-0.0410186929810042	0.036539486472082015	0.18762822922054812
Cholesterol_adjstatins	f.53.0.0_2009.04	-0.0107319924064778	0.026758002319967396	0.1613753749238465
Cholesterol_adjstatins	f.53.0.0_2009.05	-0.0199501491021046	0.027975462687191064	0.16490250505868198
Cholesterol_adjstatins	f.53.0.0_2009.06	-0.0642231851735459	0.0325788214147621	0.1775315234260866
Cholesterol_adjstatins	f.53.0.0_2009.07	-0.0185404197586796	0.030300655234034548	0.17141331782105707
Cholesterol_adjstatins	f.53.0.0_2009.08	-0.00819189307015142	0.029548233376179577	0.1693373416601501
Cholesterol_adjstatins	f.53.0.0_2009.09	0.0569696900323298	0.027395470838427857	0.16323283681897063
Cholesterol_adjstatins	f.53.0.0_2009.10	0.044100815302145	0.03287665506682969	0.17831371405039603
Cholesterol_adjstatins	f.53.0.0_2009.11	0.0432647097307409	0.02962661065303947	0.16955493090515736
Cholesterol_adjstatins	f.53.0.0_2009.12	0.0311265820726902	0.013904128914944979	0.11709314289940967
Cholesterol_adjstatins	f.53.0.0_2010.01	0.195642912104549	0.017300477578873666	0.13038853881540569
Cholesterol_adjstatins	f.53.0.0_2010.02	0.0407900571945511	0.019327836473649558	0.1376745118418708
Cholesterol_adjstatins	f.53.0.0_2010.03	0.0459683598483816	0.030849296172053797	0.17290927418083363
Cholesterol_adjstatins	f.53.0.0_2010.04	0.0522194886575832	0.01930693586648692	0.13760151922829297
Cholesterol_adjstatins	f.53.0.0_2010.05	0.00193163256006206	0.03279305263817914	0.17809454886898915
Cholesterol_adjstatins	f.53.0.0_2010.06	0.052801983769945	0.03157559227095547	0.1748673046732689
Cholesterol_adjstatins	f.53.0.0_2010.07	0.0452283402443382	0.01030922448297123	0.10100962515290775
Cholesterol_adjstatins	f.53.0.0_2010.0810	0.137027874107964	0.0015779958407791746	0.039692641256354536
Cholesterol_adjstatins	f.54.0.0_10003	0.0	0.0	0.0
Cholesterol_adjstatins	f.54.0.0_11001	-0.00471006408627785	0.027411146293799836	0.16327821456844674
Cholesterol_adjstatins	f.54.0.0_11002	0.00178800827081337	0.030253628867918613	0.171284403283664
Cholesterol_adjstatins	f.54.0.0_11003	0.0320000713574309	0.03823766080404636	0.19176950252915884
Cholesterol_adjstatins	f.54.0.0_11004	0.0336620292413495	0.0379607277591414	0.19110131058456334
Cholesterol_adjstatins	f.54.0.0_11005	0.0647633616670959	0.03680074406161499	0.18827227437444555
Cholesterol_adjstatins	f.54.0.0_11006	0.0698318983778954	0.04076663427072556	0.19774912338860684
Cholesterol_adjstatins	f.54.0.0_11007	0.0531708827549025	0.0628847018005873	0.24275546560281294
Cholesterol_adjstatins	f.54.0.0_11008	0.0126391188785505	0.060303476816001504	0.23804824616010822
Cholesterol_adjstatins	f.54.0.0_11009	0.0597272174628244	0.07680450617090427	0.2662810057115374
Cholesterol_adjstatins	f.54.0.0_11010	0.013796440903056999	0.09163871210458664	0.2885152657111913
Cholesterol_adjstatins	f.54.0.0_11011	0.0394554059684769	0.09177456605114379	0.28870745587405267
Cholesterol_adjstatins	f.54.0.0_11012	0.0172873285391486	0.01729525242708301	0.1303691937175592
Cholesterol_adjstatins	f.54.0.0_11013	0.00515403828209604	0.07124494466564253	0.257233556374809
Cholesterol_adjstatins	f.54.0.0_11014	0.0146215167966933	0.06365279911381426	0.2441334067242553
Cholesterol_adjstatins	f.54.0.0_11016	-0.0628800911295183	0.06649528168793303	0.24914585928964475
Cholesterol_adjstatins	f.54.0.0_11017	0.0585039378090753	0.04539089360545924	0.20815993942917335
Cholesterol_adjstatins	f.54.0.0_11018	-0.0543819667327019	0.043870374434377316	0.20480665194608513
Cholesterol_adjstatins	f.54.0.0_11020	-0.0375238064499033	0.04435108839911799	0.20587391616455838
Cholesterol_adjstatins	f.54.0.0_11021	-0.0501529702370978	0.04646204972254444	0.21048355674048325
Cholesterol_adjstatins	f.54.0.0_11022	-0.0276423220137805	0.0048228151027787354	0.06927882473933249
Cholesterol_adjstatins	f.54.0.0_11023	0.0148160902649895	0.0015779958407791746	0.039692641256354536
Cholesterol_adjstatins	age_age	-0.00154704474649308	4393.489852755222	1032.2928222195487
Cholesterol_adjstatins	age_sex	-0.0425268011348312	30.627446677325977	33.38172957962189
Cholesterol_adjstatins	sex_DrawTime	0.000104150108005352	400.538095710847	447.17405791293316
Cholesterol_adjstatins	age_DrawTime	-9.37094304416257e-06	56810.803975905095	13133.655372446648
Cholesterol_adjstatins	sex_UrineSampleMinutes	-0.000104134825887277	398.9316092788247	447.37677594703706
Cholesterol_adjstatins	age_UrineSampleMinutes	1.66430798005982e-06	56587.12740832471	13701.318390244063
Cholesterol_adjstatins	DrawTime_DrawTime	2.81279493421299e-09	775343.0548485374	298748.80067429156
Cholesterol_adjstatins	FastingTime_FastingTime	-0.000329152022012343	19.609210897576574	39.297162474147626
Cholesterol_adjstatins	UrineSampleMinutes_UrineSampleMinutes	5.75008586571864e-08	772979.2565955557	303321.91858453734
Cholesterol_adjstatins	DilutionFactorTimeZero_DrawTime	0.000105422773323329	860.9067908454258	172.09967539025232
Cholesterol_adjstatins	DilutionFactorTimeZero_UrineSampleMinutes	-0.000277075216874847	857.4863177364723	182.06709088420382
Cholesterol_adjstatins	sex_FastingTime	0.00206649524134813	1.7810974908821102	2.5649959862379608
Cholesterol_adjstatins	age_FastingTime	4.8075060100473605e-05	246.61284760322286	155.42862926479756
Cholesterol_adjstatins	age_TDI	-0.0008919409981422119	-104.97218598023699	193.96844900289548
Cholesterol_adjstatins	sex_TDI	-0.0037860235356997796	-0.7142938761464765	2.171353161291917
Cholesterol	age	0.28236776310838396	65.79780230115685	8.008686851981482
Cholesterol	sex	2.7148207926964303	0.4639307771890773	0.4986973141754586
Cholesterol	Array	0.0114066360608646	0.8902091105746622	0.31262893344111803
Cholesterol	PC1	-0.00279650016611203	-12.355807941812708	1.6123170069437631
Cholesterol	PC2	0.00201278242750967	3.778103580398089	1.4976044971245974
Cholesterol	PC3	0.0028415533859247897	-1.5834344806997416	1.5838199530020294
Cholesterol	PC4	0.000261020413928581	1.3001963553460856	2.9478588044586536
Cholesterol	PC5	-0.00133333236115929	-0.7924459273870214	6.647211882688987
Cholesterol	PC6	0.0007789220290284491	-0.35470229307732104	1.6517229425781896
Cholesterol	PC7	0.000707881945764751	0.2972876277967532	1.8785465513254083
Cholesterol	PC8	-0.000137851364950844	-0.4533203435030725	1.9862822757028447
Cholesterol	PC9	-0.000309251399546976	-0.013672044829271306	4.711577127787012
Cholesterol	PC10	-0.000569167746750542	0.1499627611719169	2.288396176019672
Cholesterol	PC11	-0.0009438361014138509	-0.07034005616098012	3.6111007289134047
Cholesterol	PC12	-0.00308379667696355	0.1824442654060633	2.3685357180788937
Cholesterol	PC13	-0.000798017124297699	0.030633979259186855	1.6475000140974219
Cholesterol	PC14	0.00328173694268851	0.1838578695695525	3.303490652190357
Cholesterol	PC15	0.00031531265370894103	0.0027564471778259206	1.9344651531534671
Cholesterol	PC16	0.00130434543928619	0.004536898069120921	3.2160805210553223
Cholesterol	PC17	0.0013090619907814801	0.009769258235856036	2.014926478740717
Cholesterol	PC18	0.00018611721671236002	-0.019685745526597596	2.9877146343753576
Cholesterol	PC19	0.0018568889558651398	0.005604382078144236	2.9282759381003975
Cholesterol	PC20	0.000125122484555666	-0.005982562511929543	2.911609873662676
Cholesterol	PC21	-0.00132852120561109	-0.008878351234182827	2.8403392777254663
Cholesterol	PC22	0.000571957867251665	0.0036328492914486214	2.909063830621868
Cholesterol	PC23	0.000648058423222171	0.013274978314171657	2.9033917823073705
Cholesterol	PC24	0.000378887334678106	0.008789511402447669	2.6528684370515574
Cholesterol	PC25	0.00183177318565825	-0.007002769421946947	2.788581345710458
Cholesterol	PC26	-0.0015330242424620802	-0.0014177008831765757	2.7858465737350664
Cholesterol	PC27	0.000624551783555205	-0.004598512707260347	2.821534463499974
Cholesterol	PC28	-0.000372982151339953	-0.00432017667379691	2.8024745181918025
Cholesterol	PC29	0.0033607351634658803	-0.0074926731836316915	2.8125389655235002
Cholesterol	PC30	9.38324205899004e-05	0.0020328611639610808	2.8301980102433517
Cholesterol	PC31	-0.000750635245917628	-0.01524437724345873	2.812812103546054
Cholesterol	PC32	-0.000856981978240757	0.0003461959700034483	2.7695872562594217
Cholesterol	PC33	0.00013797191764618798	0.003334999572462403	2.8372376332549
Cholesterol	PC34	4.2767577170203204e-05	-0.0161177407630054	2.8262104169149342
Cholesterol	PC35	7.25488832993683e-05	-0.00404800130743539	2.8124451575584195
Cholesterol	PC36	0.000129517479300085	-0.004213444188414269	2.8324211781376127
Cholesterol	PC37	-0.000332681274134067	-0.012543297800248038	2.8342232255994877
Cholesterol	PC38	0.000179639441096409	-0.017875755950252117	2.8487312837579903
Cholesterol	PC39	0.000479966454915913	-0.009682468047291124	2.8463522504531706
Cholesterol	PC40	0.0008229235404957331	-0.001989884126753562	2.843813176313305
Cholesterol	UrineSampleMinutes	0.000178965789661311	860.0856711237212	182.29617363843346
Cholesterol	TDI	0.0727415228131432	-1.572213054037292	2.9258962341570007
Cholesterol	DrawTime	0.000170216464509967	863.5174891055583	172.28058758133196
Cholesterol	DilutionFactorTimeZero	1.5590119488731202	0.9969556208002843	0.010623552089026421
Cholesterol	FastingTime	0.0206009704343869	3.7476669697254703	2.3588563291572644
Cholesterol	f.53.0.0_2006	0.0	0.0	0.0
Cholesterol	f.53.0.0_2007.04	-0.106422470383252	0.0009091764115747562	0.030138842211130012
Cholesterol	f.53.0.0_2007.05	-0.0101293143094488	0.006437387006092527	0.07997466507980086
Cholesterol	f.53.0.0_2007.06	-0.0273256938963251	0.00727863644438871	0.08500386988778291
Cholesterol	f.53.0.0_2007.07	-0.028817135587347997	0.009185816847979434	0.09540145500365711
Cholesterol	f.53.0.0_2007.08	-0.0037045190046811204	0.013000177655160882	0.11327476787040941
Cholesterol	f.53.0.0_2007.09	0.0435144585779634	0.012509013386838888	0.11114197213891239
Cholesterol	f.53.0.0_2007.10	0.0079330685806022	0.016359950256554952	0.1268554385281057
Cholesterol	f.53.0.0_2007.11	-0.0718923298034377	0.01801109822240336	0.1329913477006166
Cholesterol	f.53.0.0_2007.12	-0.0537670512894092	0.019139731009185815	0.13701606367897826
Cholesterol	f.53.0.0_2008.01	0.0346503275142212	0.023706513674222236	0.15213321426840404
Cholesterol	f.53.0.0_2008.02	-0.0197543202445651	0.03049921100207961	0.17195641636859682
Cholesterol	f.53.0.0_2008.03	-0.00142993764411431	0.027661953579751493	0.16400234725119991
Cholesterol	f.53.0.0_2008.04	-0.0598824002761354	0.04088681276191073	0.198027981113991
Cholesterol	f.53.0.0_2008.05	-0.11698927538077401	0.03671714163296444	0.18806645937877728
Cholesterol	f.53.0.0_2008.06	-0.13452066235830198	0.03019615219822136	0.17112669163705355
Cholesterol	f.53.0.0_2008.07	-0.12619547062432002	0.036048322203760017	0.18641040923203275
Cholesterol	f.53.0.0_2008.08	-0.0450191175155903	0.033623851772894	0.18025894808538204
Cholesterol	f.53.0.0_2008.09	-0.0267698437658741	0.03413069149658798	0.181564829729088
Cholesterol	f.53.0.0_2008.10	-0.00625189294512731	0.03745911318723809	0.18988398570301754
Cholesterol	f.53.0.0_2008.11	-0.0123498677489241	0.035421303988880874	0.18484219002329572
Cholesterol	f.53.0.0_2008.12	-0.0951075441556983	0.02243680178909197	0.14809926304532706
Cholesterol	f.53.0.0_2009.01	0.0585057774800465	0.028403925134025145	0.16612387598116604
Cholesterol	f.53.0.0_2009.02	0.0062578535044246295	0.029433280036785067	0.16901763831938152
Cholesterol	f.53.0.0_2009.03	-0.0328765690698814	0.036539486472082015	0.18762822922054812
Cholesterol	f.53.0.0_2009.04	0.00295223189830245	0.026758002319967396	0.1613753749238465
Cholesterol	f.53.0.0_2009.05	-0.0160377283617335	0.027975462687191064	0.16490250505868198
Cholesterol	f.53.0.0_2009.06	-0.0675607439377397	0.0325788214147621	0.1775315234260866
Cholesterol	f.53.0.0_2009.07	-0.0154855122775466	0.030300655234034548	0.17141331782105707
Cholesterol	f.53.0.0_2009.08	0.00228029900433936	0.029548233376179577	0.1693373416601501
Cholesterol	f.53.0.0_2009.09	0.0563594074706018	0.027395470838427857	0.16323283681897063
Cholesterol	f.53.0.0_2009.10	0.0362302809933003	0.03287665506682969	0.17831371405039603
Cholesterol	f.53.0.0_2009.11	0.0417110580304742	0.02962661065303947	0.16955493090515736
Cholesterol	f.53.0.0_2009.12	0.0270866138978554	0.013904128914944979	0.11709314289940967
Cholesterol	f.53.0.0_2010.01	0.17165164811484	0.017300477578873666	0.13038853881540569
Cholesterol	f.53.0.0_2010.02	0.0011383556566867	0.019327836473649558	0.1376745118418708
Cholesterol	f.53.0.0_2010.03	0.0250796531319824	0.030849296172053797	0.17290927418083363
Cholesterol	f.53.0.0_2010.04	0.0192644020211283	0.01930693586648692	0.13760151922829297
Cholesterol	f.53.0.0_2010.05	-0.0126656118384564	0.03279305263817914	0.17809454886898915
Cholesterol	f.53.0.0_2010.06	0.0238192456543238	0.03157559227095547	0.1748673046732689
Cholesterol	f.53.0.0_2010.07	0.037667641367976	0.01030922448297123	0.10100962515290775
Cholesterol	f.53.0.0_2010.0810	0.10720595179098401	0.0015779958407791746	0.039692641256354536
Cholesterol	f.54.0.0_10003	0.0	0.0	0.0
Cholesterol	f.54.0.0_11001	-0.0483269802273593	0.027411146293799836	0.16327821456844674
Cholesterol	f.54.0.0_11002	0.0341615744617099	0.030253628867918613	0.171284403283664
Cholesterol	f.54.0.0_11003	-0.0150076050188506	0.03823766080404636	0.19176950252915884
Cholesterol	f.54.0.0_11004	0.012335387315564	0.0379607277591414	0.19110131058456334
Cholesterol	f.54.0.0_11005	0.101022396081115	0.03680074406161499	0.18827227437444555
Cholesterol	f.54.0.0_11006	0.0446662969207304	0.04076663427072556	0.19774912338860684
Cholesterol	f.54.0.0_11007	0.0747221587459015	0.0628847018005873	0.24275546560281294
Cholesterol	f.54.0.0_11008	-0.0264262115416239	0.060303476816001504	0.23804824616010822
Cholesterol	f.54.0.0_11009	0.0419234172777228	0.07680450617090427	0.2662810057115374
Cholesterol	f.54.0.0_11010	0.0256508611954957	0.09163871210458664	0.2885152657111913
Cholesterol	f.54.0.0_11011	0.0660709948378344	0.09177456605114379	0.28870745587405267
Cholesterol	f.54.0.0_11012	0.0755170810050494	0.01729525242708301	0.1303691937175592
Cholesterol	f.54.0.0_11013	0.023624824193782	0.07124494466564253	0.257233556374809
Cholesterol	f.54.0.0_11014	0.0156971648440329	0.06365279911381426	0.2441334067242553
Cholesterol	f.54.0.0_11016	-0.101579608771435	0.06649528168793303	0.24914585928964475
Cholesterol	f.54.0.0_11017	0.0430470012912219	0.04539089360545924	0.20815993942917335
Cholesterol	f.54.0.0_11018	-0.0508675012532457	0.043870374434377316	0.20480665194608513
Cholesterol	f.54.0.0_11020	-0.0298854094128099	0.04435108839911799	0.20587391616455838
Cholesterol	f.54.0.0_11021	-0.0549119484039479	0.04646204972254444	0.21048355674048325
Cholesterol	f.54.0.0_11022	-0.0050516481744848395	0.0048228151027787354	0.06927882473933249
Cholesterol	f.54.0.0_11023	0.0129567725721012	0.0015779958407791746	0.039692641256354536
Cholesterol	age_age	-0.00192170733172613	4393.489852755222	1032.2928222195487
Cholesterol	age_sex	-0.0479604919400092	30.627446677325977	33.38172957962189
Cholesterol	sex_DrawTime	0.00015996852871224298	400.538095710847	447.17405791293316
Cholesterol	age_DrawTime	-9.41429413697594e-06	56810.803975905095	13133.655372446648
Cholesterol	sex_UrineSampleMinutes	-0.00012357215687048501	398.9316092788247	447.37677594703706
Cholesterol	age_UrineSampleMinutes	1.7167526920163602e-06	56587.12740832471	13701.318390244063
Cholesterol	DrawTime_DrawTime	3.41380724000805e-07	775343.0548485374	298748.80067429156
Cholesterol	FastingTime_FastingTime	-0.000281146556717049	19.609210897576574	39.297162474147626
Cholesterol	UrineSampleMinutes_UrineSampleMinutes	3.9712946612262594e-08	772979.2565955557	303321.91858453734
Cholesterol	DilutionFactorTimeZero_DrawTime	-0.000375408496280387	860.9067908454258	172.09967539025232
Cholesterol	DilutionFactorTimeZero_UrineSampleMinutes	-0.00016811261225435	857.4863177364723	182.06709088420382
Cholesterol	sex_FastingTime	0.00145789462114739	1.7810974908821102	2.5649959862379608
